Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,cpu_brand,cpu_series,touch,is_new,has_discrete_gpu,price_per_ram_gb,price_per_storage_gb,price_tier,ram_tier
"HP 15S-FQ0023NS Intel Celeron N4120/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Integrated,15.6,No,335.28,Intel,Celeron,0,1,0,41.91,1.3097,Budget,Low (<=8GB)
"HP 15S-FQ2029NS Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,885.9,Intel,Core i5,0,1,0,110.74,1.7303,Mid-range,Low (<=8GB)
"HP 15S-FQ2134NS Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i3,8,512,SSD,Integrated,15.6,No,451.46,Intel,Core i3,0,1,0,56.43,0.8818,Budget,Low (<=8GB)
"HP 15S-FQ2150NS Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i3,8,256,SSD,Integrated,15.6,No,378.94,Intel,Core i3,0,1,0,47.37,1.4802,Budget,Low (<=8GB)
"HP 15S-FQ2162NS Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i3,8,512,SSD,Integrated,15.6,No,646.39,Intel,Core i3,0,1,0,80.8,1.2625,Mid-range,Low (<=8GB)
"HP 15S-FQ3003NS Intel Celeron N4500/8GB/512GB SSD/15.6""",New,HP,15S,Intel Celeron,8,512,SSD,Integrated,15.6,No,517.01,Intel,Celeron,0,1,0,64.63,1.0098,Mid-range,Low (<=8GB)
"HP 15S-FQ3014NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Integrated,15.6,No,354.0,Intel,Celeron,0,1,0,44.25,1.3828,Budget,Low (<=8GB)
"HP 15S-FQ3018NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Integrated,15.6,No,403.83,Intel,Celeron,0,1,0,50.48,1.5775,Budget,Low (<=8GB)
"HP 15S-FQ4038NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,623.66,Intel,Core i5,0,1,0,77.96,1.2181,Mid-range,Low (<=8GB)
"HP 15S-FQ4048NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,521.75,Intel,Core i5,0,1,0,65.22,1.019,Mid-range,Low (<=8GB)
"HP 15S-FQ4051NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Integrated,15.6,No,571.39,Intel,Core i5,0,1,0,71.42,2.232,Mid-range,Low (<=8GB)
"HP 15S-FQ4053NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Integrated,15.6,No,542.99,Intel,Core i5,0,1,0,67.87,2.1211,Mid-range,Low (<=8GB)
"HP 15S-FQ4057NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Integrated,15.6,No,494.81,Intel,Core i5,0,1,0,61.85,1.9329,Budget,Low (<=8GB)
"HP 15S-FQ4058NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Integrated,15.6,No,507.14,Intel,Core i5,0,1,0,63.39,1.981,Mid-range,Low (<=8GB)
"HP 15S-FQ4060NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,550.78,Intel,Core i5,0,1,0,68.85,1.0757,Mid-range,Low (<=8GB)
"HP 15S-FQ4065NS Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Integrated,15.6,No,734.64,Intel,Core i7,0,1,0,91.83,1.4348,Mid-range,Low (<=8GB)
"HP 15S-FQ5016NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,759.0,Intel,Core i5,0,1,0,94.88,1.4824,Mid-range,Low (<=8GB)
"HP 15S-FQ5042NS Intel Core i7-1255U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Integrated,15.6,No,901.0,Intel,Core i7,0,1,0,112.62,1.7598,Mid-range,Low (<=8GB)
"HP 15S-FQ5072NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,526.1,Intel,Core i5,0,1,0,65.76,1.0275,Mid-range,Low (<=8GB)
"HP 15S-FQ5077NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,676.0,Intel,Core i5,0,1,0,84.5,1.3203,Mid-range,Low (<=8GB)
"HP 15S-FQ5079NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,No,614.99,Intel,Core i5,0,1,0,76.87,1.2012,Mid-range,Low (<=8GB)
"HP 15S-eq2097ns AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,256,SSD,Integrated,15.6,No,461.05,AMD,Ryzen 3,0,1,0,57.63,1.801,Budget,Low (<=8GB)
"HP 15S-fq2133ns Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i3,8,256,SSD,Integrated,15.6,No,432.26,Intel,Core i3,0,1,0,54.03,1.6885,Budget,Low (<=8GB)
"HP 15S-fq3011ns Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Integrated,15.6,No,402.22,Intel,Celeron,0,1,0,50.28,1.5712,Budget,Low (<=8GB)
"HP 15s-eq2133ns AMD Ryzen 5 5500U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,256,SSD,Integrated,15.6,No,476.99,AMD,Ryzen 5,0,1,0,59.62,1.8632,Budget,Low (<=8GB)
"HP 15s-fq4049ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Integrated,15.6,No,628.96,Intel,Core i7,0,1,0,78.62,1.2284,Mid-range,Low (<=8GB)
"HP 15s-fq4056ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Integrated,15.6,No,716.14,Intel,Core i7,0,1,0,89.52,1.3987,Mid-range,Low (<=8GB)
"HP 17-CN0014NS Intel Core i3-1115G4/8GB/512GB SSD/17.3""",New,HP,17,Intel Core i3,8,512,SSD,Integrated,17.3,No,661.11,Intel,Core i3,0,1,0,82.64,1.2912,Mid-range,Low (<=8GB)
"HP 250 G7 Intel Core i5-1035G1/8 GB/256GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,Integrated,15.6,No,1730.38,Intel,Core i5,0,1,0,216.3,6.7593,Premium,Low (<=8GB)
"HP 250 G8 2X7L0EA Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,250,Intel Core i3,8,256,SSD,Integrated,15.6,No,466.1,Intel,Core i3,0,1,0,58.26,1.8207,Budget,Low (<=8GB)
"HP 250 G8 Intel Core i3-1115G4/8 GB/512GB SSD/15.6""",New,HP,250,Intel Core i3,8,512,SSD,Integrated,15.6,No,445.89,Intel,Core i3,0,1,0,55.74,0.8709,Budget,Low (<=8GB)
"HP 250 G8 Intel Core i3-1115G4/8GB/256GB SSD/15.6"" Plata",New,HP,250,Intel Core i3,8,256,SSD,Integrated,15.6,No,586.4,Intel,Core i3,0,1,0,73.3,2.2906,Mid-range,Low (<=8GB)
"HP 250 G8 Intel Core i5-1135G7/8 GB/256 GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,Integrated,15.6,No,876.08,Intel,Core i5,0,1,0,109.51,3.4222,Mid-range,Low (<=8GB)
"HP 250 G8 Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,HP,250,Intel Core i5,8,512,SSD,Integrated,15.6,No,741.0,Intel,Core i5,0,1,0,92.62,1.4473,Mid-range,Low (<=8GB)
"HP 250 G9 Intel Core i5-1235U/8GB/256GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,Integrated,15.6,No,791.0,Intel,Core i5,0,1,0,98.88,3.0898,Mid-range,Low (<=8GB)
"HP 250 G9 Intel Core i5-1235U/8GB/512 GB SSD/15.6""",New,HP,250,Intel Core i5,8,512,SSD,Integrated,15.6,No,882.01,Intel,Core i5,0,1,0,110.25,1.7227,Mid-range,Low (<=8GB)
"HP 255 G7 AMD Ryzen 5 3500U/8 GB/256 GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,Integrated,15.6,No,1094.9,AMD,Ryzen 5,0,1,0,136.86,4.277,High-end,Low (<=8GB)
"HP 255 G8 AMD Ryzen 3 3250U/8 GB/256 GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,256,SSD,Integrated,15.6,No,455.55,AMD,Ryzen 3,0,1,0,56.94,1.7795,Budget,Low (<=8GB)
"HP 255 G8 AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,256,SSD,Integrated,15.6,No,839.14,AMD,Ryzen 3,0,1,0,104.89,3.2779,Mid-range,Low (<=8GB)
"HP 255 G8 AMD Ryzen 5 3500U/8 GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,Integrated,15.6,No,644.7,AMD,Ryzen 5,0,1,0,80.59,2.5184,Mid-range,Low (<=8GB)
"HP 255 G9 AMD Ryzen 5 5625U/8GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,Integrated,15.6,No,538.99,AMD,Ryzen 5,0,1,0,67.37,2.1054,Mid-range,Low (<=8GB)
"HP 340S G7 Intel Core i3-1005G1/8GB/2565GB SSD/14""",New,HP,G7,Intel Core i3,8,256,SSD,Integrated,14.0,No,581.07,Intel,Core i3,0,1,0,72.63,2.2698,Mid-range,Low (<=8GB)
"HP ChromeBook 14a-na0023ns Intel Celeron N4120/4GB/64GB eMMC/14""",New,HP,Chromebook,Intel Celeron,4,64,eMMC,Integrated,14.0,No,329.0,Intel,Celeron,0,1,0,82.25,5.1406,Budget,Low (<=8GB)
"HP Chromebook 11MK G9 Mediatek MT8183/4GB/32GB EMMC/11.6""",New,HP,Chromebook,Mediatek MT8183,4,32,eMMC,Integrated,11.6,No,458.0,Other,Other,0,1,0,114.5,14.3125,Budget,Low (<=8GB)
"HP Chromebook X360 11 G3 Intel Celeron N4020/4GB/32GB eMMC/11.6"" Táctil",New,HP,Chromebook,Intel Celeron,4,32,eMMC,Integrated,11.6,Yes,332.41,Intel,Celeron,1,1,0,83.1,10.3878,Budget,Low (<=8GB)
"HP ENVY 13-ba1001np Intel Core i5-1135G7/8GB/512GB SSD/13.3""(PT)",New,HP,Envy,Intel Core i5,8,512,SSD,Integrated,13.3,No,1049.99,Intel,Core i5,0,1,0,131.25,2.0508,High-end,Low (<=8GB)
HP ENVY x360 2-in-1 Laptop 15-ew0008np Intel Core i7-1255U/16GB/512GB SSD/RTX2050/Tátil (PT),New,HP,Envy,Intel Core i7,16,512,SSD,RTX 2050,15.6,Yes,1863.52,Intel,Core i7,1,1,1,116.47,3.6397,Premium,Mid (16GB)
"HP Elite Dragonfly G3 Intel Core i7-1255U/16GB/1TB SSD/13.5""",New,HP,Go,Intel Core i7,16,1000,SSD,Integrated,13.5,No,1699.01,Intel,Core i7,0,1,0,106.19,1.699,Premium,Mid (16GB)
"HP EliteBook 1040 G9 Intel Core i7-1255U/32GB/1TB SSD/14""",New,HP,EliteBook,Intel Core i7,32,1000,SSD,Integrated,14.0,No,2502.66,Intel,Core i7,0,1,0,78.21,2.5027,Premium,High (32GB)
"HP EliteBook 1040 Intel Core i5-1235U/16GB/512GB SSD/14""",New,HP,EliteBook,Intel Core i5,16,512,SSD,Integrated,14.0,No,1624.46,Intel,Core i5,0,1,0,101.53,3.1728,Premium,Mid (16GB)
"HP EliteBook 630 G9 Intel Core i5-1235U/8GB/512GB SSD/13.3""",New,HP,EliteBook,Intel Core i5,8,512,SSD,Integrated,13.3,No,1042.26,Intel,Core i5,0,1,0,130.28,2.0357,High-end,Low (<=8GB)
"HP EliteBook 640 G9 Intel Core i5-1235U/8GB/512GB SSD/14""",Refurbished,HP,EliteBook,Intel Core i5,8,512,SSD,Integrated,14.0,No,1474.28,Intel,Core i5,0,0,0,184.28,2.8795,High-end,Low (<=8GB)
"HP EliteBook 650 G9 Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,EliteBook,Intel Core i5,8,512,SSD,Integrated,15.6,No,1064.59,Intel,Core i5,0,1,0,133.07,2.0793,High-end,Low (<=8GB)
"HP EliteBook 840 G8 Intel Core i5-1135G7/8GB/256GB SSD/14""",New,HP,EliteBook,Intel Core i5,8,256,SSD,Integrated,14.0,No,1519.99,Intel,Core i5,0,1,0,190.0,5.9375,Premium,Low (<=8GB)
"HP EliteBook 840 G9 Intel Core i5-1235U/16GB/512GB SSD/14""",Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,Integrated,14.0,No,2025.96,Intel,Core i5,0,0,0,126.62,3.957,Premium,Mid (16GB)
"HP EliteBook 850 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,HP,EliteBook,Intel Core i5,8,256,SSD,Integrated,15.6,No,1015.01,Intel,Core i5,0,1,0,126.88,3.9649,High-end,Low (<=8GB)
"HP EliteBook 860 G9 Intel Core i5-1235U/16GB/512GB SSD/16""",New,HP,EliteBook,Intel Core i5,16,512,SSD,Integrated,16.0,No,1463.31,Intel,Core i5,0,1,0,91.46,2.858,High-end,Mid (16GB)
"HP EliteBook x360 1030 G8 Intel Core i5-1135G7/16GB/512GB SSD/13.3"" Táctil",New,HP,EliteBook,Intel Core i5,16,512,SSD,Integrated,13.3,Yes,1999.0,Intel,Core i5,1,1,0,124.94,3.9043,Premium,Mid (16GB)
"HP EliteBook x360 830 G8 Intel Core i5-1135G7/8GB/512GB SSD/13.3"" Táctil",New,HP,EliteBook,Intel Core i5,8,512,SSD,Integrated,13.3,Yes,1051.96,Intel,Core i5,1,1,0,131.5,2.0546,High-end,Low (<=8GB)
HP Laptop 15S-EQ2052NP AMD Ryzen 7-5700U/12GB/256GB SSD/15.6'' (PT),New,HP,15S,AMD Ryzen 7,12,256,SSD,Integrated,15.6,No,750.08,AMD,Ryzen 7,0,1,0,62.51,2.93,Mid-range,Mid (16GB)
"HP OMEN 16-B1018NS Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/16.1""",New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1627.74,Intel,Core i7,0,1,1,101.73,1.6277,Premium,Mid (16GB)
"HP OMEN 16-c0007np AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3070/16.1""(PT)",New,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3070,16.1,No,2025.23,AMD,Ryzen 7,0,1,1,126.58,3.9555,Premium,Mid (16GB)
"HP Pavilion 14-DV2006NS Intel Core i5-1235U/16GB/512GB SSD/14""",New,HP,Pavilion,Intel Core i5,16,512,SSD,Integrated,14.0,No,977.0,Intel,Core i5,0,1,0,61.06,1.9082,Mid-range,Mid (16GB)
"HP Pavilion 14-dv1009ns Intel Core i5-1155G7/16GB/512GB SSD/14""",New,HP,Pavilion,Intel Core i5,16,512,SSD,Integrated,14.0,No,920.82,Intel,Core i5,0,1,0,57.55,1.7985,Mid-range,Mid (16GB)
"HP Pavilion 15-EH1001NS AMD Ryzen 5 5500U/16GB/512GB SSD/15.6""",New,HP,Pavilion,AMD Ryzen 5,16,512,SSD,Integrated,15.6,No,816.21,AMD,Ryzen 5,0,1,0,51.01,1.5942,Mid-range,Mid (16GB)
"HP Pavilion x360 14-ek0018ns Intel Core  i5-1235U/8GB/512GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i5,8,512,SSD,Integrated,14.0,Yes,987.0,Intel,Core i5,1,1,0,123.38,1.9277,Mid-range,Low (<=8GB)
"HP Pavilion x360 14-ek0039ns Intel Core i3-1215U/8GB/256GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i3,8,256,SSD,Integrated,14.0,Yes,793.0,Intel,Core i3,1,1,0,99.12,3.0977,Mid-range,Low (<=8GB)
"HP Pavilion x360 14-ek0032ns Intel Core i7-1255U/16GB/512GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i7,16,512,SSD,Integrated,14.0,Yes,1205.0,Intel,Core i7,1,1,0,75.31,2.3535,High-end,Mid (16GB)
"HP ProBook 430 G6 Intel Core i5-8265U/4GB/500GB/13.3""",New,HP,ProBook,Intel Core i5,4,500,SSD,Integrated,13.3,No,919.83,Intel,Core i5,0,1,0,229.96,1.8397,Mid-range,Low (<=8GB)
"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,HP,ProBook,Intel Core i5,8,256,SSD,Integrated,15.6,No,1399.24,Intel,Core i5,0,1,0,174.9,5.4658,High-end,Low (<=8GB)
"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6"" Plata",New,HP,ProBook,Intel Core i5,8,256,SSD,Integrated,15.6,No,776.32,Intel,Core i5,0,1,0,97.04,3.0325,Mid-range,Low (<=8GB)
"HP Victus 15-fa0053ns Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",New,HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,899.01,Intel,Core i5,0,1,1,56.19,1.7559,Mid-range,Mid (16GB)
"HP Victus 16-D1024NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1220.78,Intel,Core i7,0,1,1,76.3,2.3843,High-end,Mid (16GB)
"HP Victus 16-D1025NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1301.0,Intel,Core i7,0,1,1,81.31,2.541,High-end,Mid (16GB)
"HP Victus 16-D1036NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1192.98,Intel,Core i7,0,1,1,74.56,2.33,High-end,Mid (16GB)
"HP Victus 16-E0068NS AMD Ryzen 5-5600H/8GB/512GB SSD/GTX 1650/16.1""",New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,812.52,AMD,Ryzen 5,0,1,1,101.56,1.587,Mid-range,Low (<=8GB)
"HP Victus 16-E0071NS AMD Ryzen 7 5800H/8GB/512GB SSD/RX 5500M/16.1""",New,HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,No,909.13,AMD,Ryzen 7,0,1,1,113.64,1.7756,Mid-range,Low (<=8GB)
"HP Victus 16-E0094NS AMD Ryzen 5 5600H/16GB/512GB SSD/RTX 3050Ti/16.1""",New,HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,No,865.4,AMD,Ryzen 5,0,1,1,54.09,1.6902,Mid-range,Mid (16GB)
"HP Victus 16-E0098NS AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/16.1""",New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,998.56,AMD,Ryzen 7,0,1,1,62.41,1.9503,Mid-range,Mid (16GB)
"HP Victus 16-E0100NS AMD Ryzen 5 5600H/8GB/512GB SSD/GTX 1650/16.1""",New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,792.65,AMD,Ryzen 5,0,1,1,99.08,1.5481,Mid-range,Low (<=8GB)
"HP ZBook Firefly 14 G8 Intel Core i5-1135G7/16GB/512 GB SSD/14""",New,HP,Zbook,Intel Core i5,16,512,SSD,Integrated,14.0,No,2426.81,Intel,Core i5,0,1,0,151.68,4.7399,Premium,Mid (16GB)
"HP ZBook Firefly 14 G8 Intel Core i5-1135G7/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i5,16,512,SSD,Integrated,14.0,No,1385.0,Intel,Core i5,0,1,0,86.56,2.7051,High-end,Mid (16GB)
"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16 GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,Integrated,14.0,No,1778.0,Intel,Core i7,0,1,0,111.12,3.4727,Premium,Mid (16GB)
"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,Integrated,14.0,No,1997.09,Intel,Core i7,0,1,0,124.82,3.9006,Premium,Mid (16GB)
"HP ZBook Firefly 14 G9 Intel Core i7-1265U/16GB/512GB SSD/Quadro T500/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,14.0,No,1800.03,Intel,Core i7,0,1,1,112.5,3.5157,Premium,Mid (16GB)
"HP ZBook Firefly 16 G9 Intel Core i7-1265U/16GB/512GB SSD/Quadro T500/16""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,16.0,No,1800.03,Intel,Core i7,0,1,1,112.5,3.5157,Premium,Mid (16GB)
"HP ZBook Firefly G8 Intel Core i5-1135G7/16GB/512GB SSD/14"" Táctil",New,HP,Zbook,Intel Core i5,16,512,SSD,Integrated,14.0,Yes,2426.53,Intel,Core i5,1,1,0,151.66,4.7393,Premium,Mid (16GB)
"HP ZBook Firefly G8 Intel Core i7-1165G7/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,Integrated,14.0,No,2484.11,Intel,Core i7,0,1,0,155.26,4.8518,Premium,Mid (16GB)
"HP ZBook Fury 16 G9 Intel Core i7-12800HX/16GB/512GB SSD/RTX A2000/16""",Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,RTX A2000,16.0,No,3697.02,Intel,Core i7,0,0,1,231.06,7.2207,Premium,Mid (16GB)
"HP ZBook Fury 16 G9 Intel Core i7-12800HX/32GB/1TB SSD/RTX A3000/16""",New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A3000,16.0,No,4842.43,Intel,Core i7,0,1,1,151.33,4.8424,Premium,High (32GB)
"HP ZBook Power G9 Intel Core i7-12800H/16GB/512GB SSD/NVIDIA T600/15.6""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 600,15.6,No,2008.81,Intel,Core i7,0,1,1,125.55,3.9235,Premium,Mid (16GB)
"HP ZBook Studio G8 Intel Core i7-11850H/16GB/512GB SSD/RTX A3000/15.6""",New,HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,No,5368.77,Intel,Core i7,0,1,1,335.55,10.4859,Premium,Mid (16GB)
"HP ZBook Studio G9 Intel Core i7-12700H/32GB/512GB SSD/RTX 3060/16""",New,HP,Zbook,Intel Core i7,32,512,SSD,RTX 3060,16.0,No,3637.71,Intel,Core i7,0,1,1,113.68,7.1049,Premium,High (32GB)
"HP ZBook Studio G9 Intel Core i7-12800H/32GB/1TB SSD/RTX A2000/16""",New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A2000,16.0,No,3777.49,Intel,Core i7,0,1,1,118.05,3.7775,Premium,High (32GB)
"InnJoo Voom Excellence Intel Celeron N4020/8GB/256GB SSD/15.6""",New,Innjoo,Voom,Intel Celeron,8,256,SSD,Integrated,15.6,No,311.37,Intel,Celeron,0,1,0,38.92,1.2163,Budget,Low (<=8GB)
"InnJoo Voom Excellence Pro Intel Celeron N4020/8GB/512GB SSD/15.6""",New,Innjoo,Voom,Intel Celeron,8,512,SSD,Integrated,15.6,No,392.55,Intel,Celeron,0,1,0,49.07,0.7667,Budget,Low (<=8GB)
"Innjoo Voom Intel Celeron N3350/4GB/64GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,4,64,eMMC,Integrated,14.1,No,251.4,Intel,Celeron,0,1,0,62.85,3.9281,Budget,Low (<=8GB)
"Innjoo Voom Laptop Max Intel Celeron N3350/6GB/64GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,6,64,eMMC,Integrated,14.1,No,383.61,Intel,Celeron,0,1,0,63.94,5.9939,Budget,Low (<=8GB)
"Innjoo Voom Laptop Pro Intel Celeron N3350/6GB/128GB SSD/14.1""",New,Innjoo,Voom,Intel Celeron,6,128,SSD,Integrated,14.1,No,317.02,Intel,Celeron,0,1,0,52.84,2.4767,Budget,Low (<=8GB)
"Innjoo Voom Pro Intel Celeron N3350/6GB/128GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,6,128,eMMC,Integrated,14.1,No,431.38,Intel,Celeron,0,1,0,71.9,3.3702,Budget,Low (<=8GB)
"Jetwing N1510P3 Intel Core i3-1005G1/8GB/256GB SSD/15.6""",New,Jetwing,N1510,Intel Core i3,8,256,SSD,Integrated,15.6,No,469.27,Intel,Core i3,0,1,0,58.66,1.8331,Budget,Low (<=8GB)
"LG Gram 16Z90Q-G.AP75B Intel Core i7-1260P/16GB/512GB SSD/16""",New,LG,Gram,Intel Core i7,16,512,SSD,Integrated,16.0,No,1720.54,Intel,Core i7,0,1,0,107.53,3.3604,Premium,Mid (16GB)
"LG Gram 17Z90Q Intel Core i7-1260P/16GB/512GB SSD/17""",New,LG,Gram,Intel Core i7,16,512,SSD,Integrated,17.0,No,1646.46,Intel,Core i7,0,1,0,102.9,3.2157,Premium,Mid (16GB)
"Lenovo 100e Chromebook Gen 3 AMD 3015Ce/4GB/32GB eMMC/11.6""",New,Lenovo,Chromebook,AMD 3015Ce,4,32,eMMC,Integrated,11.6,No,327.0,AMD,Other,0,1,0,81.75,10.2188,Budget,Low (<=8GB)
"Lenovo 100e Intel Celeron N4020/4GB/128GB SSD/11.6""",New,Lenovo,100e,Intel Celeron,4,128,SSD,Integrated,11.6,No,310.84,Intel,Celeron,0,1,0,77.71,2.4284,Budget,Low (<=8GB)
"Lenovo 14w Gen 2 AMD 3015e/4GB/128GB SSD/14""",New,Lenovo,14w,AMD 3015e,4,128,SSD,Integrated,14.0,No,461.0,AMD,Other,0,1,0,115.25,3.6016,Budget,Low (<=8GB)
"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/128GB eMMC/14""",New,Lenovo,IdeaPad,AMD 3020e,4,128,eMMC,Integrated,14.0,No,435.0,AMD,Other,0,1,0,108.75,3.3984,Budget,Low (<=8GB)
"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/256GB SSD/14""",New,Lenovo,IdeaPad,AMD 3020e,4,256,SSD,Integrated,14.0,No,422.0,AMD,Other,0,1,0,105.5,1.6484,Budget,Low (<=8GB)
"Lenovo IdeaPad 1 15ADA7 AMD Ryzen 5 3500U/8 GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,Integrated,15.6,No,554.0,AMD,Ryzen 5,0,1,0,69.25,1.082,Mid-range,Low (<=8GB)
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,Integrated,15.6,No,867.0,AMD,Ryzen 7,0,1,0,108.38,1.6934,Mid-range,Low (<=8GB)
